Time Remaining,RCMBB13,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
15:59,,,,,"MISS 3PTR by BOULDIN,BRETT",,,"MISS 3PTR by BOULDIN,BRETT",1
--,"REBOUND DEF by MILLER,DREW",,,,,,,"REBOUND DEF by MILLER,DREW",1
15:38,"MISS JUMPER by LIVSEY,GEOFF",,,,,,,"MISS JUMPER by LIVSEY,GEOFF",1
--,,,,,"REBOUND DEF by BROWN,TYLER",,,"REBOUND DEF by BROWN,TYLER",1
15:14,,2,,7 (+5),"GOOD 3PTR by BRYANT,VALENTINO",SEWANEE 2-7 (-5),,"GOOD 3PTR by BRYANT,VALENTINO",1
14:55,"TURNOVER  by MCGRAIL,PATRICK",,,,,,,"TURNOVER  by MCGRAIL,PATRICK",1
14:55,TIMEOUT TOUT by TEAM,,,,,,,TIMEOUT TOUT by TEAM,1
14:55,"SUB IN by CHIEN,KEVIN",,,,,,,"SUB IN by CHIEN,KEVIN",1
14:55,"SUB IN by SLEDGE,TATE",,,,,,,"SUB IN by SLEDGE,TATE",1
14:55,"SUB IN by GALLAGHER,MICHAEL",,,,,,,"SUB IN by GALLAGHER,MICHAEL",1
14:55,"SUB OUT by MILLER,DREW",,,,,,,"SUB OUT by MILLER,DREW",1
14:55,"SUB OUT by MCGRAIL,PATRICK",,,,,,,"SUB OUT by MCGRAIL,PATRICK",1
14:55,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",1
14:41,,2,,10 (+8),"GOOD 3PTR by AFFRONTI,LEWIS",SEWANEE 2-10 (-8),,"GOOD 3PTR by AFFRONTI,LEWIS",1
--,,,,,"ASSIST ASSIST by BRYANT,VALENTINO",,,"ASSIST ASSIST by BRYANT,VALENTINO",1
14:23,"MISS LAYUP by SLEDGE,TATE",,,,,,,"MISS LAYUP by SLEDGE,TATE",1
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",1
13:56,,,,,"MISS LAYUP by CARTER,KESHONN",,,"MISS LAYUP by CARTER,KESHONN",1
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1
13:52,"SUB IN by HOECK,RYAN VAN",,,,,,,"SUB IN by HOECK,RYAN VAN",1
13:52,"SUB OUT by HARTWELL,THEO",,,,,,,"SUB OUT by HARTWELL,THEO",1
13:52,,,,,"SUB IN by HEATHERLY,GARRETT",,,"SUB IN by HEATHERLY,GARRETT",1
13:52,,,,,"SUB IN by CALDWELL,MARCELLUS",,,"SUB IN by CALDWELL,MARCELLUS",1
13:52,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",1
13:52,,,,,"SUB OUT by AFFRONTI,LEWIS",,,"SUB OUT by AFFRONTI,LEWIS",1
13:32,"TURNOVER  by CHIEN,KEVIN",,,,,,,"TURNOVER  by CHIEN,KEVIN",1
13:32,,,,,"SUB IN by HODGE,NILAN",,,"SUB IN by HODGE,NILAN",1
13:32,,,,,"SUB OUT by BRYANT,VALENTINO",,,"SUB OUT by BRYANT,VALENTINO",1
13:07,,,,,"TURNOVER  by BROWN,TYLER",,,"TURNOVER  by BROWN,TYLER",1
13:05,"STEAL  by CHIEN,KEVIN",,,,,,,"STEAL  by CHIEN,KEVIN",1
12:52,"MISS JUMPER by SLEDGE,TATE",,,,,,,"MISS JUMPER by SLEDGE,TATE",1
--,"REBOUND OFF by SLEDGE,TATE",,,,,,,"REBOUND OFF by SLEDGE,TATE",1
12:49,,,,,"FOUL  by BROWN,TYLER",,,"FOUL  by BROWN,TYLER",1
12:49,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",1
12:49,,,,,"SUB OUT by BROWN,TYLER",,,"SUB OUT by BROWN,TYLER",1
12:31,"MISS 3PTR by GALOW,ANDREW",,,,,,,"MISS 3PTR by GALOW,ANDREW",1
--,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",,,"REBOUND DEF by CALDWELL,MARCELLUS",1
12:00,,2,,13 (+11),"GOOD 3PTR by HODGE,NILAN",SEWANEE 2-13 (-11),,"GOOD 3PTR by HODGE,NILAN",1
--,,,,,"ASSIST ASSIST by BOULDIN,BRETT",,,"ASSIST ASSIST by BOULDIN,BRETT",1
11:44,"MISS 3PTR by GALLAGHER,MICHAEL",,,,,,,"MISS 3PTR by GALLAGHER,MICHAEL",1
--,,,,,"REBOUND DEF by BORN,LEO",,,"REBOUND DEF by BORN,LEO",1
11:24,,,,,"TURNOVER  by HEATHERLY,GARRETT",,,"TURNOVER  by HEATHERLY,GARRETT",1
11:24,,,,,"FOUL  by HEATHERLY,GARRETT",,,"FOUL  by HEATHERLY,GARRETT",1
11:24,,,,,"SUB IN by BRYANT,VALENTINO",,,"SUB IN by BRYANT,VALENTINO",1
11:24,,,,,"SUB OUT by BOULDIN,BRETT",,,"SUB OUT by BOULDIN,BRETT",1
11:08,"TURNOVER  by GALOW,ANDREW",,,,,,,"TURNOVER  by GALOW,ANDREW",1
11:07,,,,,"STEAL  by BRYANT,VALENTINO",,,"STEAL  by BRYANT,VALENTINO",1
10:52,,2,,15 (+13),"GOOD LAYUP by HEATHERLY,GARRETT(in the paint)",SEWANEE 2-15 (-13),,"GOOD LAYUP by HEATHERLY,GARRETT(in the paint)",1
--,,,,,"ASSIST ASSIST by BRYANT,VALENTINO",,,"ASSIST ASSIST by BRYANT,VALENTINO",1
10:35,"GOOD LAYUP by GALOW,ANDREW(in the paint)",4,,15 (+11),,RCMBB13 4-15 (-11),,"GOOD LAYUP by GALOW,ANDREW(in the paint)",1
10:07,"FOUL  by GALLAGHER,MICHAEL",,,,,,,"FOUL  by GALLAGHER,MICHAEL",1
10:07,,4,,16 (+12),"GOOD FT by HEATHERLY,GARRETT",SEWANEE 4-16 (-12),,"GOOD FT by HEATHERLY,GARRETT",1
10:07,,4,,17 (+13),"GOOD FT by HEATHERLY,GARRETT",SEWANEE 4-17 (-13),,"GOOD FT by HEATHERLY,GARRETT",1
10:07,"SUB IN by HARTWELL,THEO",,,,,,,"SUB IN by HARTWELL,THEO",1
10:07,"SUB IN by LIVSEY,GEOFF",,,,,,,"SUB IN by LIVSEY,GEOFF",1
10:07,"SUB IN by COLLINS,LUKE",,,,,,,"SUB IN by COLLINS,LUKE",1
10:07,"SUB OUT by CHIEN,KEVIN",,,,,,,"SUB OUT by CHIEN,KEVIN",1
10:07,"SUB OUT by SLEDGE,TATE",,,,,,,"SUB OUT by SLEDGE,TATE",1
10:07,"SUB OUT by GALOW,ANDREW",,,,,,,"SUB OUT by GALOW,ANDREW",1
10:07,"SUB OUT by GALLAGHER,MICHAEL",,,,,,,"SUB OUT by GALLAGHER,MICHAEL",1
10:07,"SUB OUT by HOECK,RYAN VAN",,,,,,,"SUB OUT by HOECK,RYAN VAN",1
10:07,,,,,"SUB IN by AFFRONTI,LEWIS",,,"SUB IN by AFFRONTI,LEWIS",1
10:07,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",1
10:07,,,,,"SUB OUT by HEATHERLY,GARRETT",,,"SUB OUT by HEATHERLY,GARRETT",1
10:07,,,,,"SUB OUT by HODGE,NILAN",,,"SUB OUT by HODGE,NILAN",1
10:07,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",1
10:07,,,,,"SUB OUT by BRYANT,VALENTINO",,,"SUB OUT by BRYANT,VALENTINO",1
10:07,,,,,"SUB OUT by CALDWELL,MARCELLUS",,,"SUB OUT by CALDWELL,MARCELLUS",1
09:48,"MISS 3PTR by GALLAGHER,MICHAEL",,,,,,,"MISS 3PTR by GALLAGHER,MICHAEL",1
--,"REBOUND OFF by HARTWELL,THEO",,,,,,,"REBOUND OFF by HARTWELL,THEO",1
09:42,"GOOD LAYUP by HARTWELL,THEO(in the paint)",6,,17 (+11),,RCMBB13 6-17 (-11),,"GOOD LAYUP by HARTWELL,THEO(in the paint)",1
09:20,,6,,19 (+13),"GOOD JUMPER by BORN,LEO(in the paint)",SEWANEE 6-19 (-13),,"GOOD JUMPER by BORN,LEO(in the paint)",1
09:05,"TURNOVER  by LIVSEY,GEOFF",,,,,,,"TURNOVER  by LIVSEY,GEOFF",1
09:05,"SUB IN by MCGRAIL,PATRICK",,,,,,,"SUB IN by MCGRAIL,PATRICK",1
09:05,,,,,"SUB IN by BOULDIN,BRETT",,,"SUB IN by BOULDIN,BRETT",1
09:05,,,,,"SUB IN by BROWN,TYLER",,,"SUB IN by BROWN,TYLER",1
08:57,,,,,"TURNOVER  by BRYANT,VALENTINO",,,"TURNOVER  by BRYANT,VALENTINO",1
08:25,"MISS JUMPER by HARTWELL,THEO",,,,,,,"MISS JUMPER by HARTWELL,THEO",1
--,"REBOUND OFF by HARTWELL,THEO",,,,,,,"REBOUND OFF by HARTWELL,THEO",1
08:20,,,,,"FOUL  by BROWN,TYLER",,,"FOUL  by BROWN,TYLER",1
08:19,"MISS FT by HARTWELL,THEO",,,,,,,"MISS FT by HARTWELL,THEO",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
08:19,"GOOD FT by HARTWELL,THEO",7,,19 (+12),,RCMBB13 7-19 (-12),,"GOOD FT by HARTWELL,THEO",1
08:19,"SUB IN by MILLER,DREW",,,,,,,"SUB IN by MILLER,DREW",1
08:19,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",1
08:19,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",1
08:19,,,,,"SUB OUT by BROWN,TYLER",,,"SUB OUT by BROWN,TYLER",1
07:55,,7,,21 (+14),"GOOD JUMPER by CARTER,KESHONN",SEWANEE 7-21 (-14),,"GOOD JUMPER by CARTER,KESHONN",1
--,,,,,"ASSIST ASSIST by BOULDIN,BRETT",,,"ASSIST ASSIST by BOULDIN,BRETT",1
07:24,"TURNOVER  by MCGRAIL,PATRICK",,,,,,,"TURNOVER  by MCGRAIL,PATRICK",1
07:22,,,,,"STEAL  by BOULDIN,BRETT",,,"STEAL  by BOULDIN,BRETT",1
07:03,"FOUL  by COLLINS,LUKE",,,,,,,"FOUL  by COLLINS,LUKE",1
07:03,"SUB IN by GALOW,ANDREW",,,,,,,"SUB IN by GALOW,ANDREW",1
07:00,,7,,23 (+16),"GOOD JUMPER by BOULDIN,BRETT",SEWANEE 7-23 (-16),,"GOOD JUMPER by BOULDIN,BRETT",1
--,,,,,"ASSIST ASSIST by BRYANT,VALENTINO",,,"ASSIST ASSIST by BRYANT,VALENTINO",1
06:50,,,,,"FOUL  by BORN,LEO",,,"FOUL  by BORN,LEO",1
06:50,,,,,"SUB IN by CALDWELL,MARCELLUS",,,"SUB IN by CALDWELL,MARCELLUS",1
06:50,,,,,"SUB IN by HEATHERLY,GARRETT",,,"SUB IN by HEATHERLY,GARRETT",1
06:50,,,,,"SUB OUT by AFFRONTI,LEWIS",,,"SUB OUT by AFFRONTI,LEWIS",1
06:50,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",1
06:38,"MISS 3PTR by MCGRAIL,PATRICK",,,,,,,"MISS 3PTR by MCGRAIL,PATRICK",1
--,,,,,"REBOUND DEF by HEATHERLY,GARRETT",,,"REBOUND DEF by HEATHERLY,GARRETT",1
06:10,,7,,26 (+19),"GOOD 3PTR by CALDWELL,MARCELLUS",SEWANEE 7-26 (-19),,"GOOD 3PTR by CALDWELL,MARCELLUS",1
--,,,,,"ASSIST ASSIST by BORN,LEO",,,"ASSIST ASSIST by BORN,LEO",1
06:02,TIMEOUT TOUT by TEAM,,,,,,,TIMEOUT TOUT by TEAM,1
05:47,"SUB IN by GALLAGHER,MICHAEL",,,,,,,"SUB IN by GALLAGHER,MICHAEL",1
05:47,"SUB OUT by COLLINS,LUKE",,,,,,,"SUB OUT by COLLINS,LUKE",1
05:47,,,,,"SUB IN by HODGE,NILAN",,,"SUB IN by HODGE,NILAN",1
05:29,"GOOD 3PTR by MCGRAIL,PATRICK",10,,26 (+16),,RCMBB13 10-26 (-16),,"GOOD 3PTR by MCGRAIL,PATRICK",1
--,"ASSIST ASSIST by MILLER,DREW",,,,,,,"ASSIST ASSIST by MILLER,DREW",1
05:05,,10,,29 (+19),"GOOD 3PTR by BORN,LEO",SEWANEE 10-29 (-19),,"GOOD 3PTR by BORN,LEO",1
--,,,,,"ASSIST ASSIST by BOULDIN,BRETT",,,"ASSIST ASSIST by BOULDIN,BRETT",1
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1
04:51,,,,,TIMEOUT TOUT by TEAM,,,TIMEOUT TOUT by TEAM,1
04:51,,,,,"SUB IN by AFFRONTI,LEWIS",,,"SUB IN by AFFRONTI,LEWIS",1
04:51,,,,,"SUB OUT by CALDWELL,MARCELLUS",,,"SUB OUT by CALDWELL,MARCELLUS",1
04:37,"MISS JUMPER by HARTWELL,THEO",,,,,,,"MISS JUMPER by HARTWELL,THEO",1
--,"REBOUND OFF by HARTWELL,THEO",,,,,,,"REBOUND OFF by HARTWELL,THEO",1
04:31,"MISS JUMPER by HARTWELL,THEO",,,,,,,"MISS JUMPER by HARTWELL,THEO",1
--,"REBOUND OFF by HARTWELL,THEO",,,,,,,"REBOUND OFF by HARTWELL,THEO",1
04:21,"MISS 3PTR by MCGRAIL,PATRICK",,,,,,,"MISS 3PTR by MCGRAIL,PATRICK",1
--,,,,,"REBOUND DEF by HEATHERLY,GARRETT",,,"REBOUND DEF by HEATHERLY,GARRETT",1
03:44,,,,,"MISS LAYUP by HEATHERLY,GARRETT",,,"MISS LAYUP by HEATHERLY,GARRETT",1
--,"REBOUND DEF by HARTWELL,THEO",,,,,,,"REBOUND DEF by HARTWELL,THEO",1
03:22,"TURNOVER  by GALOW,ANDREW",,,,,,,"TURNOVER  by GALOW,ANDREW",1
03:21,,,,,"STEAL  by AFFRONTI,LEWIS",,,"STEAL  by AFFRONTI,LEWIS",1
03:03,,10,,31 (+21),"GOOD LAYUP by HODGE,NILAN(in the paint)",SEWANEE 10-31 (-21),,"GOOD LAYUP by HODGE,NILAN(in the paint)",1
02:47,"GOOD LAYUP by MCGRAIL,PATRICK(in the paint)",12,,31 (+19),,RCMBB13 12-31 (-19),,"GOOD LAYUP by MCGRAIL,PATRICK(in the paint)",1
02:29,,,,,"TURNOVER  by HEATHERLY,GARRETT",,,"TURNOVER  by HEATHERLY,GARRETT",1
02:27,"STEAL  by MILLER,DREW",,,,,,,"STEAL  by MILLER,DREW",1
02:24,"SUB IN by LIVSEY,GEOFF",,,,,,,"SUB IN by LIVSEY,GEOFF",1
02:24,"SUB OUT by HARTWELL,THEO",,,,,,,"SUB OUT by HARTWELL,THEO",1
02:24,,,,,"SUB IN by BRYANT,VALENTINO",,,"SUB IN by BRYANT,VALENTINO",1
02:24,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",1
02:24,,,,,"SUB IN by CALDWELL,MARCELLUS",,,"SUB IN by CALDWELL,MARCELLUS",1
02:24,,,,,"SUB OUT by BOULDIN,BRETT",,,"SUB OUT by BOULDIN,BRETT",1
02:24,,,,,"SUB OUT by HEATHERLY,GARRETT",,,"SUB OUT by HEATHERLY,GARRETT",1
02:24,,,,,"SUB OUT by HODGE,NILAN",,,"SUB OUT by HODGE,NILAN",1
02:22,"MISS LAYUP by LIVSEY,GEOFF",,,,,,,"MISS LAYUP by LIVSEY,GEOFF",1
--,,,,,"REBOUND DEF by AFFRONTI,LEWIS",,,"REBOUND DEF by AFFRONTI,LEWIS",1
01:49,,,,,"MISS JUMPER by BRYANT,VALENTINO",,,"MISS JUMPER by BRYANT,VALENTINO",1
--,"REBOUND DEF by MCGRAIL,PATRICK",,,,,,,"REBOUND DEF by MCGRAIL,PATRICK",1
01:35,,,,,"FOUL  by AFFRONTI,LEWIS",,,"FOUL  by AFFRONTI,LEWIS",1
01:35,"GOOD FT by GALOW,ANDREW",13,,31 (+18),,RCMBB13 13-31 (-18),,"GOOD FT by GALOW,ANDREW",1
01:35,"GOOD FT by GALOW,ANDREW",14,,31 (+17),,RCMBB13 14-31 (-17),,"GOOD FT by GALOW,ANDREW",1
01:35,"SUB IN by HARTWELL,THEO",,,,,,,"SUB IN by HARTWELL,THEO",1
01:35,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",1
01:14,,,,,TIMEOUT TOUT by TEAM,,,TIMEOUT TOUT by TEAM,1
01:14,,,,,"SUB IN by BOULDIN,BRETT",,,"SUB IN by BOULDIN,BRETT",1
01:14,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",1
00:59,,14,,34 (+20),"GOOD 3PTR by BRYANT,VALENTINO",SEWANEE 14-34 (-20),,"GOOD 3PTR by BRYANT,VALENTINO",1
00:44,"TURNOVER  by HARTWELL,THEO",,,,,,,"TURNOVER  by HARTWELL,THEO",1
00:44,"FOUL  by HARTWELL,THEO",,,,,,,"FOUL  by HARTWELL,THEO",1
00:11,,,,,"MISS 3PTR by BOULDIN,BRETT",,,"MISS 3PTR by BOULDIN,BRETT",1
--,"REBOUND DEF by GALOW,ANDREW",,,,,,,"REBOUND DEF by GALOW,ANDREW",1
00:07,,,,,"FOUL  by CALDWELL,MARCELLUS",,,"FOUL  by CALDWELL,MARCELLUS",1
00:03,MISS LAYUP by TEAM,,,,,,,MISS LAYUP by TEAM,1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
20:00,"SUB IN by GALLAGHER,MICHAEL",,,,,,,"SUB IN by GALLAGHER,MICHAEL",2
20:00,"SUB OUT by MILLER,DREW",,,,,,,"SUB OUT by MILLER,DREW",2
20:00,"SUB OUT by MCGRAIL,PATRICK",,,,,,,"SUB OUT by MCGRAIL,PATRICK",2
20:00,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",2
20:00,"SUB OUT by HARTWELL,THEO",,,,,,,"SUB OUT by HARTWELL,THEO",2
20:00,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
20:00,,,,,"SUB OUT by BRYANT,VALENTINO",,,"SUB OUT by BRYANT,VALENTINO",2
20:00,,,,,"SUB OUT by BROWN,TYLER",,,"SUB OUT by BROWN,TYLER",2
20:00,,,,,"SUB OUT by BOULDIN,BRETT",,,"SUB OUT by BOULDIN,BRETT",2
20:00,,,,,"SUB OUT by AFFRONTI,LEWIS",,,"SUB OUT by AFFRONTI,LEWIS",2
19:58,,,,,"TURNOVER  by BRYANT,VALENTINO",,,"TURNOVER  by BRYANT,VALENTINO",2
19:34,"TURNOVER  by MCGRAIL,PATRICK",,,,,,,"TURNOVER  by MCGRAIL,PATRICK",2
19:33,,,,,"STEAL  by BROWN,TYLER",,,"STEAL  by BROWN,TYLER",2
19:29,,14,,36 (+22),"GOOD LAYUP by BROWN,TYLER(in the paint)",SEWANEE 14-36 (-22),,"GOOD LAYUP by BROWN,TYLER(in the paint)",2
--,,,,,"ASSIST ASSIST by AFFRONTI,LEWIS",,,"ASSIST ASSIST by AFFRONTI,LEWIS",2
19:09,"GOOD 3PTR by GALOW,ANDREW",17,,36 (+19),,RCMBB13 17-36 (-19),,"GOOD 3PTR by GALOW,ANDREW",2
18:31,,,,,"MISS JUMPER by BRYANT,VALENTINO",,,"MISS JUMPER by BRYANT,VALENTINO",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
18:21,,17,,38 (+21),"GOOD LAYUP by BROWN,TYLER(in the paint)",SEWANEE 17-38 (-21),,"GOOD LAYUP by BROWN,TYLER(in the paint)",2
--,,,,,"ASSIST ASSIST by BRYANT,VALENTINO",,,"ASSIST ASSIST by BRYANT,VALENTINO",2
18:18,"FOUL  by MILLER,DREW",,,,,,,"FOUL  by MILLER,DREW",2
18:18,TIMEOUT TOUT by TEAM,,,,,,,TIMEOUT TOUT by TEAM,2
18:18,,,,,"MISS FT by BROWN,TYLER",,,"MISS FT by BROWN,TYLER",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
18:08,"GOOD LAYUP by GALOW,ANDREW(in the paint)",19,,38 (+19),,RCMBB13 19-38 (-19),,"GOOD LAYUP by GALOW,ANDREW(in the paint)",2
17:44,,,,,"MISS JUMPER by CARTER,KESHONN",,,"MISS JUMPER by CARTER,KESHONN",2
--,"REBOUND DEF by GALLAGHER,MICHAEL",,,,,,,"REBOUND DEF by GALLAGHER,MICHAEL",2
17:33,MISS 3PTR by TEAM,,,(+16),,,,MISS 3PTR by TEAM,2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
17:04,,,,,"FOUL  by BROWN,TYLER",,,"FOUL  by BROWN,TYLER",2
17:04,,,,,"TURNOVER  by BROWN,TYLER",,,"TURNOVER  by BROWN,TYLER",2
16:45,"GOOD LAYUP by MILLER,DREW(in the paint)",24,,38 (+14),,RCMBB13 24-38 (-14),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
--,"ASSIST ASSIST by GALOW,ANDREW",,,,,,,"ASSIST ASSIST by GALOW,ANDREW",2
16:23,,24,,41 (+17),"GOOD 3PTR by AFFRONTI,LEWIS",SEWANEE 24-41 (-17),,"GOOD 3PTR by AFFRONTI,LEWIS",2
--,,,,,"ASSIST ASSIST by CARTER,KESHONN",,,"ASSIST ASSIST by CARTER,KESHONN",2
16:10,,,,,"FOUL  by BOULDIN,BRETT",,,"FOUL  by BOULDIN,BRETT",2
16:10,"GOOD FT by HARTWELL,THEO",25,,41 (+16),,RCMBB13 25-41 (-16),,"GOOD FT by HARTWELL,THEO",2
16:10,"MISS FT by HARTWELL,THEO",,,,,,,"MISS FT by HARTWELL,THEO",2
--,,,,,"REBOUND DEF by BRYANT,VALENTINO",,,"REBOUND DEF by BRYANT,VALENTINO",2
16:10,,,,,"SUB IN by CALDWELL,MARCELLUS",,,"SUB IN by CALDWELL,MARCELLUS",2
15:52,,,,,"TURNOVER  by AFFRONTI,LEWIS",,,"TURNOVER  by AFFRONTI,LEWIS",2
15:52,,,,,"FOUL  by AFFRONTI,LEWIS",,,"FOUL  by AFFRONTI,LEWIS",2
15:32,"MISS JUMPER by GALOW,ANDREW",,,,,,,"MISS JUMPER by GALOW,ANDREW",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
15:13,,25,,43 (+18),"GOOD JUMPER by BRYANT,VALENTINO(in the paint)",SEWANEE 25-43 (-18),,"GOOD JUMPER by BRYANT,VALENTINO(in the paint)",2
15:13,"FOUL  by GALLAGHER,MICHAEL",,,,,,,"FOUL  by GALLAGHER,MICHAEL",2
15:13,,25,,44 (+19),"GOOD FT by BRYANT,VALENTINO",SEWANEE 25-44 (-19),,"GOOD FT by BRYANT,VALENTINO",2
15:13,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
14:56,"GOOD LAYUP by GALOW,ANDREW(in the paint)",27,,44 (+17),,RCMBB13 27-44 (-17),,"GOOD LAYUP by GALOW,ANDREW(in the paint)",2
14:40,,,,,"MISS JUMPER by BRYANT,VALENTINO",,,"MISS JUMPER by BRYANT,VALENTINO",2
--,"REBOUND DEF by HARTWELL,THEO",,,,,,,"REBOUND DEF by HARTWELL,THEO",2
14:17,,,,,"FOUL  by BORN,LEO",,,"FOUL  by BORN,LEO",2
14:17,,,,,"SUB IN by HODGE,NILAN",,,"SUB IN by HODGE,NILAN",2
14:17,,,,,"SUB IN by VEAL,ROBERT",,,"SUB IN by VEAL,ROBERT",2
14:15,"GOOD 3PTR by MILLER,DREW",30,,44 (+14),,RCMBB13 30-44 (-14),,"GOOD 3PTR by MILLER,DREW",2
--,"ASSIST ASSIST by GALLAGHER,MICHAEL",,,,,,,"ASSIST ASSIST by GALLAGHER,MICHAEL",2
13:46,,30,,47 (+17),"GOOD 3PTR by CALDWELL,MARCELLUS",SEWANEE 30-47 (-17),,"GOOD 3PTR by CALDWELL,MARCELLUS",2
--,,,,,"ASSIST ASSIST by BORN,LEO",,,"ASSIST ASSIST by BORN,LEO",2
13:40,TIMEOUT TOUT by TEAM,,,,,,,TIMEOUT TOUT by TEAM,2
13:40,"SUB IN by LIVSEY,GEOFF",,,,,,,"SUB IN by LIVSEY,GEOFF",2
13:11,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",32,,47 (+15),,RCMBB13 32-47 (-15),,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",2
--,"ASSIST ASSIST by MCGRAIL,PATRICK",,,,,,,"ASSIST ASSIST by MCGRAIL,PATRICK",2
12:48,,,,,"MISS 3PTR by BORN,LEO",,,"MISS 3PTR by BORN,LEO",2
--,"REBOUND DEF by MCGRAIL,PATRICK",,,,,,,"REBOUND DEF by MCGRAIL,PATRICK",2
12:40,"GOOD 3PTR by MILLER,DREW",35,,47 (+12),,RCMBB13 35-47 (-12),,"GOOD 3PTR by MILLER,DREW",2
--,"ASSIST ASSIST by GALLAGHER,MICHAEL",,,,,,,"ASSIST ASSIST by GALLAGHER,MICHAEL",2
12:15,,,,,"TURNOVER  by VEAL,ROBERT",,,"TURNOVER  by VEAL,ROBERT",2
12:15,"SUB IN by HARTWELL,THEO",,,,,,,"SUB IN by HARTWELL,THEO",2
12:15,"SUB OUT by GALLAGHER,MICHAEL",,,,,,,"SUB OUT by GALLAGHER,MICHAEL",2
12:15,,,,,"SUB IN by BRYANT,VALENTINO",,,"SUB IN by BRYANT,VALENTINO",2
12:15,,,,,"SUB IN by BROWN,TYLER",,,"SUB IN by BROWN,TYLER",2
