,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,19:42,,,,,"MISS JUMPER by NIKOLOVSKI,DREW",,,"MISS JUMPER by NIKOLOVSKI,DREW",1,jumper,missed,hendrix,"nikolovski,drew",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",1182.0,hendrix,1,0,0.0
1,1,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,--,,,,,"REBOUND OFF by LITTLEFIELD,GEAREN",,,"REBOUND OFF by LITTLEFIELD,GEAREN",1,offensive rebound,,hendrix,"littlefield,gearen",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",,hendrix,1,0,0.0
2,2,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,19:38,,,,,"MISS LAYUP by LITTLEFIELD,GEAREN",,,"MISS LAYUP by LITTLEFIELD,GEAREN",1,layup,missed,hendrix,"littlefield,gearen",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",1178.0,hendrix,1,0,0.0
3,3,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,--,"REBOUND DEF by AVERY,ALEX",,,,,,,"REBOUND DEF by AVERY,ALEX",1,defensive rebound,,birmingham-southern,"avery,alex",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",,hendrix,1,0,0.0
4,4,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,19:21,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2.0,,0.0,,BSCM 2-0 (+2),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",1,layup,good,birmingham-southern,"lewis,evan",2.0,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",1161.0,birmingham-southern,2,0,0.0
5,5,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,18:56,,2.0,,0.0,"MISS 3PTR by SMITH,PRESTON",,,"MISS 3PTR by SMITH,PRESTON",1,three pointer,missed,hendrix,"smith,preston",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",1136.0,birmingham-southern,2,0,0.0
6,6,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,--,,2.0,,0.0,"REBOUND OFF by LITTLEFIELD,GEAREN",,,"REBOUND OFF by LITTLEFIELD,GEAREN",1,offensive rebound,,hendrix,"littlefield,gearen",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",,birmingham-southern,2,0,0.0
7,7,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,18:53,"FOUL  by AVERY,ALEX",2.0,,0.0,,,,"FOUL  by AVERY,ALEX",1,foul,,birmingham-southern,"avery,alex",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",1133.0,birmingham-southern,2,0,0.0
8,8,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,18:47,,2.0,,0.0,"MISS JUMPER by OGLE,JOHN",,,"MISS JUMPER by OGLE,JOHN",1,jumper,missed,hendrix,"ogle,john",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",1127.0,birmingham-southern,2,0,0.0
9,9,711,Hendrix,Birmingham-Southern,1,70-64,"32,32","32,38",2-17,13-6,1-7,8-0,01/31/16,3 p.m.,,"Conway, Ark. (Grove Gymnasium)",Lose,2,False,242,False,--,,2.0,,0.0,"REBOUND OFF by LITTLEFIELD,GEAREN",,,"REBOUND OFF by LITTLEFIELD,GEAREN",1,offensive rebound,,hendrix,"littlefield,gearen",,"['deneka,harrison', 'lewis,evan', 'welch,ross', 'avery,alex', 'thom,ian']","['smith,preston', 'garrett,travis', 'ogle,john', 'nikolovski,drew', 'littlefield,gearen']",,birmingham-southern,2,0,0.0
