,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:36,,,,,"MISS 3PTR by BLYLY,TANNER",,,"MISS 3PTR by BLYLY,TANNER",1,three pointer,missed,centre,"blyly,tanner",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1176.0,kalamazoo,1,0.0,0.0
1,1,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,--,"REBOUND DEF by BATES,JACOB",,,,,,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,kalamazoo,"bates,jacob",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",,kalamazoo,1,0.0,0.0
2,2,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:29,"TURNOVER  by AYERS,PERRY",,,,,,,"TURNOVER  by AYERS,PERRY",1,turnover,,kalamazoo,"ayers,perry",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1169.0,kalamazoo,1,0.0,0.0
3,3,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:22,,,,,"TURNOVER  by BLYLY,TANNER",,,"TURNOVER  by BLYLY,TANNER",1,turnover,,centre,"blyly,tanner",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1162.0,centre,2,0.0,0.0
4,4,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:21,"STEAL  by AYERS,PERRY",,,,,,,"STEAL  by AYERS,PERRY",1,steal,,kalamazoo,,,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1161.0,centre,2,0.0,0.0
5,5,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:19,"GOOD LAYUP by AYERS,PERRY(in the paint)",2.0,,0.0,,CENTRE 2-0 (+2),,"GOOD LAYUP by AYERS,PERRY(in the paint)",1,layup,good,kalamazoo,"ayers,perry",2.0,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1159.0,kalamazoo,3,2.0,2.0
6,6,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:07,,2.0,,0.0,"MISS JUMPER by VINCENT,JEREMIAH",,,"MISS JUMPER by VINCENT,JEREMIAH",1,jumper,missed,centre,"vincent,jeremiah",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1147.0,centre,4,0.0,0.0
7,7,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,--,"REBOUND DEF by BATES,JACOB",2.0,,0.0,,,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,kalamazoo,"bates,jacob",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",,centre,4,0.0,0.0
8,8,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,18:57,"MISS 3PTR by SINE,TUCKER",2.0,,0.0,,,,"MISS 3PTR by SINE,TUCKER",1,three pointer,missed,kalamazoo,"sine,tucker",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1137.0,kalamazoo,5,0.0,0.0
9,9,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,,,11/24/18,1:00 PM,,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,--,,2.0,,0.0,"REBOUND DEF by OLLIE,BASS",,,"REBOUND DEF by OLLIE,BASS",1,defensive rebound,,centre,"ollie,bass",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",,kalamazoo,5,0.0,0.0
