,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,19:50,,,,,"TURNOVER  by SMITH,RJ",,,"TURNOVER  by SMITH,RJ",1,turnover,,centre,"smith,rj",,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",1190
1,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,19:50,"STEAL  by KEMPKER,TRE",,,,,,,"STEAL  by KEMPKER,TRE",1,steal,,westminster (mo),,,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",1190
2,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,19:28,"MISS JUMPER by KEMPKER,TRE",,,,,,,"MISS JUMPER by KEMPKER,TRE",1,jumper,missed,westminster (mo),"kempker,tre",,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",1168
3,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",1,defensive rebound,,centre,"moore,chez",,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",
4,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,19:21,,,,,"MISS LAYUP by MOORE,CHEZ(in the paint)",,,"MISS LAYUP by MOORE,CHEZ(in the paint)",1,layup,missed,centre,"moore,chez",,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",1161
5,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,--,"REBOUND DEF by HARRISON,LANDON",,,,,,,"REBOUND DEF by HARRISON,LANDON",1,defensive rebound,,westminster (mo),"harrison,landon",,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",
6,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,18:56,"MISS JUMPER by ALTHAUS,JAXON",,,,,,,"MISS JUMPER by ALTHAUS,JAXON",1,jumper,missed,westminster (mo),"althaus,jaxon",,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",1136
7,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",1,defensive rebound,,centre,"moore,chez",,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",
8,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,18:42,,0,,2 ,"GOOD JUMPER by MOORE,CHEZ(in the paint)",Centre 0-2 (+2),,"GOOD JUMPER by MOORE,CHEZ(in the paint)",1,jumper,good,centre,"moore,chez",2,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",1122
9,4838,Centre,Westminster (MO),0,67-76,"29,32,15","34,27,6",1-3,2-3,0-0,0-0,11/19/21,6:00 PM,N/A,"Grant Gym, Webster Groves, MO",Win,3,True,50,False,18:34,"GOOD LAYUP by HARRISON,LANDON(fastbreak)(in the paint)",2,,2,,WESTMO 2-2 (0),,"GOOD LAYUP by HARRISON,LANDON(fastbreak)(in the paint)",1,layup,good,westminster (mo),"harrison,landon(fastbreak)",2,"['althaus,jaxon', 'harrison,landon', 'kempker,tre', 'galbreath,makygh', 'spriggs,emil']","['gerald,dustin', 'baughman,carter', 'smith,rj', 'williams,jalen', 'moore,chez']",1114
