,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,19:30,"MISS 3PTR by KEGARISE,KEVIN",,,,,,,"MISS 3PTR by KEGARISE,KEVIN",1,three pointer,missed,birmingham-southern,"kegarise,kevin",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",1170.0,centre college,1,0,0.0
1,1,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",1,defensive rebound,,centre college,"wesley,tyler",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",,centre college,1,0,0.0
2,2,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,19:08,,,,,"MISS JUMPER by SCINTA,BLAKE",,,"MISS JUMPER by SCINTA,BLAKE",1,jumper,missed,centre college,"scinta,blake",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",1148.0,centre college,1,0,0.0
3,3,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,--,"REBOUND DEF by HENRY,COLIN",,,,,,,"REBOUND DEF by HENRY,COLIN",1,defensive rebound,,birmingham-southern,"henry,colin",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",,centre college,1,0,0.0
4,4,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,18:39,"MISS LAYUP by WHITE,BLAISE",,,,,,,"MISS LAYUP by WHITE,BLAISE",1,layup,missed,birmingham-southern,"white,blaise",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",1119.0,birmingham-southern,2,0,0.0
5,5,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",1,defensive rebound,,centre college,"karsner,josh",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",,birmingham-southern,2,0,0.0
6,6,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,18:24,,,,,"TURNOVER  by WESLEY,TYLER",,,"TURNOVER  by WESLEY,TYLER",1,turnover,,centre college,"wesley,tyler",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",1104.0,centre college,3,0,0.0
7,7,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,18:22,"STEAL  by WHITE,BLAISE",,,,,,,"STEAL  by WHITE,BLAISE",1,steal,,birmingham-southern,,,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",1102.0,centre college,3,0,0.0
8,8,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,18:18,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",1,three pointer,missed,birmingham-southern,"thomas,larry",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",1098.0,birmingham-southern,4,0,0.0
9,9,638,Centre College,Birmingham-Southern,1,44-46,"21,25","25,19",21-5,20-8,,,02/24/13,2:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,850,False,--,"REBOUND OFF by THOMAS,LARRY",,,,,,,"REBOUND OFF by THOMAS,LARRY",1,offensive rebound,,birmingham-southern,"thomas,larry",,"['kegarise,kevin', 'thomas,larry', 'richards,zac', 'white,blaise', 'henry,colin']","['scinta,blake', 'taylor,chris', 'ellis,bryon', 'wesley,tyler', 'karsner,josh']",,birmingham-southern,4,0,0.0
