,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds)
0,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,19:36,"GOOD 3PTR by CLARK,ETHAN",0,,3 (+3),,0-3 (-3),,"GOOD 3PTR by CLARK,ETHAN",1,three pointer,good,berry,"clark,ethan",3,[],[],1176
1,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,--,"ASSIST  by MOORE,MYLES",,,,,,,"ASSIST  by MOORE,MYLES",1,assist,,berry,"moore,myles",,[],[],
2,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,19:10,"MISS LAYUP by AYERS,PERRY",,,,,,,"MISS LAYUP by AYERS,PERRY",1,layup,missed,berry,"ayers,perry",,[],[],1150
3,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,19:10,"BLOCK  by HIRSH,ELIJAH",,,,,,,"BLOCK  by HIRSH,ELIJAH",1,block,,berry,"hirsh,elijah",,[],[],1150
4,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,--,"REBOUND DEF by HIRSH,ELIJAH",,,,,,,"REBOUND DEF by HIRSH,ELIJAH",1,defensive rebound,,berry,"hirsh,elijah",,[],[],
5,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,18:44,"MISS 3PTR by JOHNSON,CORY",,,,,,,"MISS 3PTR by JOHNSON,CORY",1,three pointer,missed,berry,"johnson,cory",,[],[],1124
6,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,--,"REBOUND DEF by BATES,JACOB",,,,,,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,berry,"bates,jacob",,[],[],
7,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,18:29,"MISS 3PTR by AYERS,PERRY",,,,,,,"MISS 3PTR by AYERS,PERRY",1,three pointer,missed,berry,"ayers,perry",,[],[],1109
8,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,--,"REBOUND DEF by HIRSH,ELIJAH",,,,,,,"REBOUND DEF by HIRSH,ELIJAH",1,defensive rebound,,berry,"hirsh,elijah",,[],[],
9,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,18:22,"MISS LAYUP by MOORE,MYLES",,,,,,,"MISS LAYUP by MOORE,MYLES",1,layup,missed,berry,"moore,myles",,[],[],1102
10,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,--,"REBOUND DEF by AYERS,PERRY",,,,,,,"REBOUND DEF by AYERS,PERRY",1,defensive rebound,,berry,"ayers,perry",,[],[],
11,3463,Berry,Centre,1,68-77,"32,45","29,39",11-4,13-3,N/A,N/A,01/13/19,3:00 PM,N/A,N/A,Win,2,False,564,False,18:08,"MISS JUMPER by BATES,JACOB",,,,,,,"MISS JUMPER by BATES,JACOB",1,jumper,missed,berry,"bates,jacob",,[],[],1088
