,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,19:40,,,,,"MISS JUMPER by DAVIS,ALEX",,,"MISS JUMPER by DAVIS,ALEX",1,jumper,missed,oglethorpe,"davis,alex",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",1180
1,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,--,"REBOUND DEF by GILLIGAN,TULLY",,,,,,,"REBOUND DEF by GILLIGAN,TULLY",1,defensive rebound,,millsaps,"gilligan,tully",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",
2,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,19:08,"MISS JUMPER by MCELVEEN,MAC",,,,,,,"MISS JUMPER by MCELVEEN,MAC",1,jumper,missed,millsaps,"mcelveen,mac",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",1148
3,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,--,,,,,"REBOUND DEF by ROHLFS,VICTOR",,,"REBOUND DEF by ROHLFS,VICTOR",1,defensive rebound,,oglethorpe,"rohlfs,victor",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",
4,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,18:44,,,,,"MISS JUMPER by KINNEY,JORDAN",,,"MISS JUMPER by KINNEY,JORDAN",1,jumper,missed,oglethorpe,"kinney,jordan",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",1124
5,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,--,,,,,"REBOUND OFF by SMITH,CONNOR",,,"REBOUND OFF by SMITH,CONNOR",1,offensive rebound,,oglethorpe,"smith,connor",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",
6,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,18:41,,0,,2 ,"GOOD LAYUP by SMITH,CONNOR(in the paint)",OUM 0-2 (-2),,"GOOD LAYUP by SMITH,CONNOR(in the paint)",1,layup,good,oglethorpe,"smith,connor",2,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",1121
7,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,18:36,"MISS JUMPER by ROBERTSON,MARC",0,,2 ,,,,"MISS JUMPER by ROBERTSON,MARC",1,jumper,missed,millsaps,"robertson,marc",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",1116
8,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,--,"REBOUND OFF by GILLIGAN,TULLY",0,,2 ,,,,"REBOUND OFF by GILLIGAN,TULLY",1,offensive rebound,,millsaps,"gilligan,tully",,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",
9,0907,Oglethorpe,Millsaps,1,50-55,"32,23","18,32",20-6; 9-5 SAA,8-16; 5-9 SAA,N/A,N/A,02/28/14,8:30 PM,N/A,"Danville, KY",Win,2,False,47,False,18:31,"GOOD LAYUP by GILLIGAN,TULLY(in the paint)",2,,2,,MILLSAPS 2-2 (0),,"GOOD LAYUP by GILLIGAN,TULLY(in the paint)",1,layup,good,millsaps,"gilligan,tully",2,"['kastner,murray', 'berger,ryan', 'gilligan,tully', 'robertson,marc', 'mcelveen,mac']","['courson,tyler', 'smith,connor', 'davis,alex', 'rohlfs,victor', 'kinney,jordan']",1111
