,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,19:49,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",1,three pointer,missed,centre college,"karsner,josh",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",1189.0,brescia university,1,0,0.0
1,1,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,--,"REBOUND DEF by ROWE,HUNTER",,,,,,,"REBOUND DEF by ROWE,HUNTER",1,defensive rebound,,brescia university,"rowe,hunter",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",,brescia university,1,0,0.0
2,2,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,19:29,"MISS JUMPER by MORRIS,AUSTIN",,,,,,,"MISS JUMPER by MORRIS,AUSTIN",1,jumper,missed,brescia university,"morris,austin",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",1169.0,brescia university,1,0,0.0
3,3,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,--,,,,,"REBOUND DEF by TAYLOR,CHRIS",,,"REBOUND DEF by TAYLOR,CHRIS",1,defensive rebound,,centre college,"taylor,chris",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",,brescia university,1,0,0.0
4,4,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,19:19,,,,,"MISS JUMPER by KARSNER,JOSH",,,"MISS JUMPER by KARSNER,JOSH",1,jumper,missed,centre college,"karsner,josh",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",1159.0,centre college,2,0,0.0
5,5,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,--,"REBOUND DEF by CHRISTIAN,MYRON",,,,,,,"REBOUND DEF by CHRISTIAN,MYRON",1,defensive rebound,,brescia university,"christian,myron",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",,centre college,2,0,0.0
6,6,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,19:03,"MISS JUMPER by MORRIS,AUSTIN",,,,,,,"MISS JUMPER by MORRIS,AUSTIN",1,jumper,missed,brescia university,"morris,austin",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",1143.0,brescia university,3,0,0.0
7,7,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",1,defensive rebound,,centre college,"karsner,josh",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",,brescia university,3,0,0.0
8,8,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,18:51,,0.0,,2.0,"GOOD LAYUP by WESLEY,TYLER(in the paint)",CENTRE_M 0-2 (+2),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",1,layup,good,centre college,"wesley,tyler",2.0,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",1131.0,centre college,4,0,0.0
9,9,738,Centre College,Brescia University,0,58-67,"29,38","18,40",9-3,5-12,,,01/09/13,7:30 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,378,False,18:34,"MISS JUMPER by WILGUS,KYLE",0.0,,2.0,,,,"MISS JUMPER by WILGUS,KYLE",1,jumper,missed,brescia university,"wilgus,kyle",,"['morris,austin', 'rowe,hunter', 'wilgus,kyle', 'langley,jermain', 'christian,myron']","['taylor,chris', 'karsner,josh', 'wesley,tyler', 'lopez,collin', 'whiteside,donovan']",1114.0,centre college,4,0,0.0
