,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,19:44,,0,,2 ,"GOOD JUMPER by WESLEY,TYLER(in the paint)",CENTRE_M 0-2 (+2),,"GOOD JUMPER by WESLEY,TYLER(in the paint)",1,jumper,good,centre,"wesley,tyler",2,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1184
1,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,--,,0,,2 ,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",1,assist,,centre,"whiteside,donovan",,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",
2,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,19:17,"MISS 3PTR by HILL,MIKE",0,,2 ,,,,"MISS 3PTR by HILL,MIKE",1,three pointer,missed,cincinnati christian,"hill,mike",,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1157
3,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,--,"REBOUND OFF by MCKINNEY,WILLIE",0,,2 ,,,,"REBOUND OFF by MCKINNEY,WILLIE",1,offensive rebound,,cincinnati christian,"mckinney,willie",,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",
4,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,19:15,,0,,2 ,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",1,foul,,centre,"whiteside,donovan",,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1155
5,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,19:15,"GOOD FT by MCKINNEY,WILLIE",1,,2 ,,CCU 1-2 (+1),,"GOOD FT by MCKINNEY,WILLIE",1,free throw,good,cincinnati christian,"mckinney,willie",1,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1155
6,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,19:15,"GOOD FT by MCKINNEY,WILLIE",2,,2,,CCU 2-2 (0),,"GOOD FT by MCKINNEY,WILLIE",1,free throw,good,cincinnati christian,"mckinney,willie",1,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1155
7,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,19:06,,2,,4 ,"GOOD JUMPER by WHITESIDE,DONOVAN",CENTRE_M 2-4 (+2),,"GOOD JUMPER by WHITESIDE,DONOVAN",1,jumper,good,centre,"whiteside,donovan",2,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1146
8,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,18:44,"TURNOVER  by MCKINNEY,WILLIE",2,,4 ,,,,"TURNOVER  by MCKINNEY,WILLIE",1,turnover,,cincinnati christian,"mckinney,willie",,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1124
9,0763,Centre,Cincinnati Christian,0,73-84,"42,42","38,35",7-3,10-4,N/A,N/A,12/31/13,5 p.m.,N/A,"Crestview Hills, Ky. - Connor Center",Win,2,False,426,False,18:29,,2,,7 ,"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 2-7 (+5),,"GOOD 3PTR by LOPEZ,COLLIN",1,three pointer,good,centre,"lopez,collin",3,"['mccommons,dj', 'mckinney,willie', 'mcleish,mitch', 'gaynor,kenny', 'hill,mike']","['lopez,collin', 'whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'steggeman,andrew']",1109
